nominal;data;curs;cdx
100;16.02.2013;20,0159;Казахстанский тенге
100;15.02.2013;19,9849;Казахстанский тенге
100;14.02.2013;19,9829;Казахстанский тенге
100;13.02.2013;20,0480;Казахстанский тенге
100;12.02.2013;20,0259;Казахстанский тенге
100;09.02.2013;20,0429;Казахстанский тенге
100;08.02.2013;19,9665;Казахстанский тенге
100;07.02.2013;19,9062;Казахстанский тенге
100;06.02.2013;20,0080;Казахстанский тенге
100;05.02.2013;19,8508;Казахстанский тенге
100;02.02.2013;19,8791;Казахстанский тенге
100;01.02.2013;19,8980;Казахстанский тенге
100;31.01.2013;19,8991;Казахстанский тенге
100;30.01.2013;19,9850;Казахстанский тенге
100;29.01.2013;19,9663;Казахстанский тенге
100;26.01.2013;19,9370;Казахстанский тенге
100;25.01.2013;20,0005;Казахстанский тенге
100;24.01.2013;20,0333;Казахстанский тенге
100;23.01.2013;20,0345;Казахстанский тенге
100;22.01.2013;20,1015;Казахстанский тенге
100;19.01.2013;20,0388;Казахстанский тенге
100;18.01.2013;20,1228;Казахстанский тенге
100;17.01.2013;20,1233;Казахстанский тенге
100;16.01.2013;20,0514;Казахстанский тенге
100;15.01.2013;20,0395;Казахстанский тенге
100;12.01.2013;20,0362;Казахстанский тенге
100;11.01.2013;20,1159;Казахстанский тенге
100;10.01.2013;20,1761;Казахстанский тенге
100;30.12.2012;20,2107;Казахстанский тенге
100;29.12.2012;20,2107;Казахстанский тенге
100;28.12.2012;20,2800;Казахстанский тенге
100;27.12.2012;20,3354;Казахстанский тенге
100;26.12.2012;20,3361;Казахстанский тенге
100;25.12.2012;20,4750;Казахстанский тенге
100;22.12.2012;20,4428;Казахстанский тенге
100;21.12.2012;20,4448;Казахстанский тенге
100;20.12.2012;20,4166;Казахстанский тенге
100;19.12.2012;20,5538;Казахстанский тенге
100;18.12.2012;20,4103;Казахстанский тенге
100;15.12.2012;20,3820;Казахстанский тенге
100;14.12.2012;20,3277;Казахстанский тенге
100;13.12.2012;20,4200;Казахстанский тенге
100;12.12.2012;20,4534;Казахстанский тенге
100;11.12.2012;20,5585;Казахстанский тенге
100;08.12.2012;20,6103;Казахстанский тенге
100;07.12.2012;20,5687;Казахстанский тенге
100;06.12.2012;20,4909;Казахстанский тенге
100;05.12.2012;20,5762;Казахстанский тенге
100;04.12.2012;20,4764;Казахстанский тенге
100;01.12.2012;20,4697;Казахстанский тенге
100;30.11.2012;20,6630;Казахстанский тенге
100;29.11.2012;20,7053;Казахстанский тенге
100;28.11.2012;20,6040;Казахстанский тенге
100;27.11.2012;20,6801;Казахстанский тенге
100;24.11.2012;20,7529;Казахстанский тенге
100;23.11.2012;20,7552;Казахстанский тенге
100;22.11.2012;20,9137;Казахстанский тенге
100;21.11.2012;20,9097;Казахстанский тенге
100;20.11.2012;21,0354;Казахстанский тенге
100;17.11.2012;21,1013;Казахстанский тенге
100;16.11.2012;21,0921;Казахстанский тенге
100;15.11.2012;21,0795;Казахстанский тенге
100;14.11.2012;21,0314;Казахстанский тенге
100;13.11.2012;20,9522;Казахстанский тенге
100;10.11.2012;20,8854;Казахстанский тенге
100;09.11.2012;20,8907;Казахстанский тенге
100;08.11.2012;20,7650;Казахстанский тенге
100;07.11.2012;20,8953;Казахстанский тенге
100;03.11.2012;20,8067;Казахстанский тенге
100;02.11.2012;20,7939;Казахстанский тенге
100;01.11.2012;20,8052;Казахстанский тенге
100;31.10.2012;20,9122;Казахстанский тенге
100;30.10.2012;20,8615;Казахстанский тенге
100;27.10.2012;20,9052;Казахстанский тенге
100;26.10.2012;20,7503;Казахстанский тенге
100;25.10.2012;20,7861;Казахстанский тенге
100;24.10.2012;20,6559;Казахстанский тенге
100;23.10.2012;20,5378;Казахстанский тенге
100;20.10.2012;20,5236;Казахстанский тенге
100;19.10.2012;20,4463;Казахстанский тенге
100;18.10.2012;20,4763;Казахстанский тенге
100;17.10.2012;20,5411;Казахстанский тенге
100;16.10.2012;20,6307;Казахстанский тенге
100;13.10.2012;20,5738;Казахстанский тенге
100;12.10.2012;20,7067;Казахстанский тенге
100;11.10.2012;20,7313;Казахстанский тенге
100;10.10.2012;20,6778;Казахстанский тенге
100;09.10.2012;20,6702;Казахстанский тенге
100;06.10.2012;20,6091;Казахстанский тенге
100;05.10.2012;20,7094;Казахстанский тенге
100;04.10.2012;20,7665;Казахстанский тенге
100;03.10.2012;20,7366;Казахстанский тенге
100;02.10.2012;20,8289;Казахстанский тенге
100;29.09.2012;20,5982;Казахстанский тенге
100;28.09.2012;20,7933;Казахстанский тенге
100;27.09.2012;20,8009;Казахстанский тенге
100;26.09.2012;20,7628;Казахстанский тенге
100;25.09.2012;20,8134;Казахстанский тенге
100;22.09.2012;20,7619;Казахстанский тенге
100;21.09.2012;21,0667;Казахстанский тенге
100;20.09.2012;20,5948;Казахстанский тенге
100;19.09.2012;20,6001;Казахстанский тенге
100;18.09.2012;20,4231;Казахстанский тенге
100;15.09.2012;20,5605;Казахстанский тенге
100;14.09.2012;20,9398;Казахстанский тенге
100;13.09.2012;21,0021;Казахстанский тенге
100;12.09.2012;21,2242;Казахстанский тенге
100;11.09.2012;21,2117;Казахстанский тенге
100;08.09.2012;21,4149;Казахстанский тенге
100;07.09.2012;21,5477;Казахстанский тенге
100;06.09.2012;21,7333;Казахстанский тенге
100;05.09.2012;21,5345;Казахстанский тенге
100;04.09.2012;21,6692;Казахстанский тенге
100;01.09.2012;21,7620;Казахстанский тенге
100;31.08.2012;21,5937;Казахстанский тенге
100;30.08.2012;21,4821;Казахстанский тенге
100;29.08.2012;21,4989;Казахстанский тенге
100;28.08.2012;21,4045;Казахстанский тенге
100;25.08.2012;21,3669;Казахстанский тенге
